frequency,date,region,usd_aum,tonnes_holdings,gold_price_usd_per_oz
Weekly,2003-10-17,Other,77247552.799999997,6.48,372.32
Weekly,2003-10-24,North America,116188891.9399999976,9.31,381.9
Weekly,2003-10-24,Europe,,,381.9
Weekly,2003-10-24,Asia,,,381.9
Weekly,2003-10-24,Other,90188129.3299999982,7.23,381.9
Weekly,2003-10-31,North America,115590365.7699999958,9.31,385.71
Weekly,2003-10-31,Europe,,,385.71
Weekly,2003-10-31,Asia,,,385.71
Weekly,2003-10-31,Other,90446370.7099999934,7.28,385.71
Weekly,2003-11-07,North America,113405748.9200000018,9.31,379.82
Weekly,2003-11-07,Europe,,,379.82
Weekly,2003-11-07,Asia,,,379.82
Weekly,2003-11-07,Other,92677913.0400000066,7.61,379.82
Weekly,2003-11-14,North America,118717668.6400000006,9.31,390.62
Weekly,2003-11-14,Europe,,,390.62
Weekly,2003-11-14,Asia,,,390.62
Weekly,2003-11-14,Other,97508351.950000003,7.65,390.62
Weekly,2003-11-21,North America,118358549.2900000066,9.31,394.51
Weekly,2003-11-21,Europe,,,394.51
Weekly,2003-11-21,Asia,,,394.51
Weekly,2003-11-21,Other,97436419.1599999964,7.66,394.51
Weekly,2003-11-28,North America,119211450.900000006,9.31,394.69
Weekly,2003-11-28,Europe,,,394.69
Weekly,2003-11-28,Asia,,,394.69
Weekly,2003-11-28,Other,103061249.5,8.05,394.69
Weekly,2003-12-05,North America,120423462.7300000042,9.31,401.61
Weekly,2003-12-05,Europe,,,401.61
Weekly,2003-12-05,Asia,,,401.61
Weekly,2003-12-05,Other,103991032.5799999982,8.04,401.61
Weekly,2003-12-12,North America,121830002.8700000048,9.31,407.02
Weekly,2003-12-12,Europe,257122853.6999999881,19.64,407.02
Weekly,2003-12-12,Asia,,,407.02
Weekly,2003-12-12,Other,106732022.6200000048,8.15,407.02
Weekly,2003-12-19,North America,122623048.2199999988,9.31,408.2
Weekly,2003-12-19,Europe,278653888.5,21.15,408.2
Weekly,2003-12-19,Asia,,,408.2
Weekly,2003-12-19,Other,107392920.8100000024,8.15,408.2
Weekly,2003-12-26,North America,122473416.6800000072,9.31,410.42
Weekly,2003-12-26,Europe,309007609.1999999881,23.48,410.42
Weekly,2003-12-26,Asia,,,410.42
Weekly,2003-12-26,Other,106725189.299999997,8.11,410.42
Weekly,2004-01-02,North America,127469063.3100000024,9.55,415.6
Weekly,2004-01-02,Europe,313535388.6000000238,23.48,415.6
Weekly,2004-01-02,Asia,,,415.6
Weekly,2004-01-02,Other,125814539.0199999958,9.42,415.6
Weekly,2004-01-09,North America,129955517.7099999934,9.55,422.22
Weekly,2004-01-09,Europe,361967260,26.59,422.22
Weekly,2004-01-09,Asia,,,422.22
Weekly,2004-01-09,Other,128245508.0100000054,9.42,422.22
Weekly,2004-01-16,North America,125366320.7199999988,9.55,418.23
Weekly,2004-01-16,Europe,349164859.5,26.59,418.23
Weekly,2004-01-16,Asia,,,418.23
Weekly,2004-01-16,Other,123545153.7199999988,9.41,418.23
Weekly,2004-01-23,North America,125550504.2600000054,9.55,408.34
Weekly,2004-01-23,Europe,349657793.1999999881,26.59,408.34
Weekly,2004-01-23,Asia,,,408.34
Weekly,2004-01-23,Other,123997370.549999997,9.43,408.34
Weekly,2004-01-30,North America,122711036.8700000048,9.55,406.07
Weekly,2004-01-30,Europe,311756142.5,24.26,406.07
Weekly,2004-01-30,Asia,,,406.07
Weekly,2004-01-30,Other,120793979.2099999934,9.4,406.07
Weekly,2004-02-06,North America,124092399.3799999952,9.55,400.57
Weekly,2004-02-06,Europe,315247490.3000000119,24.26,400.57
Weekly,2004-02-06,Asia,,,400.57
Weekly,2004-02-06,Other,122190408.5100000054,9.4,400.57
Weekly,2004-02-13,North America,127699290.400000006,9.55,409.57
Weekly,2004-02-13,Europe,345191225.6000000238,25.81,409.57
Weekly,2004-02-13,Asia,,,409.57
Weekly,2004-02-13,Other,131326397.2300000042,9.82,409.57
Weekly,2004-02-20,North America,124399368.8299999982,9.55,411.15
Weekly,2004-02-20,Europe,336251741.8000000119,25.81,411.15
Weekly,2004-02-20,Asia,,,411.15
Weekly,2004-02-20,Other,128837899.4699999988,9.89,411.15
Weekly,2004-02-27,North America,121513857.8900000006,9.55,398.22
Weekly,2004-02-27,Europe,328433336.6999999881,25.81,398.22
Weekly,2004-02-27,Asia,,,398.22
Weekly,2004-02-27,Other,126641706.75,9.95,398.22
Weekly,2004-03-05,North America,122557552.1400000006,9.55,395.5
Weekly,2004-03-05,Europe,331235263.1000000238,25.8,395.5
Weekly,2004-03-05,Asia,,,395.5
Weekly,2004-03-05,Other,127780503.7399999946,9.95,395.5
Weekly,2004-03-12,North America,122173840.3299999982,9.55,399.61
Weekly,2004-03-12,Europe,330179243.8000000119,25.8,399.61
Weekly,2004-03-12,Asia,,,399.61
Weekly,2004-03-12,Other,128093090.0400000066,10.01,399.61
Weekly,2004-03-19,North America,126471412.599999994,9.55,405.22
Weekly,2004-03-19,Europe,341773994.3000000119,25.8,405.22
Weekly,2004-03-19,Asia,,,405.22
Weekly,2004-03-19,Other,132639943.4099999964,10.01,405.22
Weekly,2004-03-26,North America,129387622.3599999994,9.55,417.35
Weekly,2004-03-26,Europe,349634620.8999999762,25.8,417.35
Weekly,2004-03-26,Asia,,,417.35
Weekly,2004-03-26,Other,128391797.4800000042,9.47,417.35
Weekly,2004-04-02,North America,128620198.7399999946,9.55,422.24
Weekly,2004-04-02,Europe,540276156.1000000238,40.11,422.24
Weekly,2004-04-02,Asia,,,422.24
Weekly,2004-04-02,Other,128935540,9.57,422.24
Weekly,2004-04-09,North America,128773683.4599999934,9.55,418.84
Weekly,2004-04-09,Europe,540920877,40.11,418.84
Weekly,2004-04-09,Asia,,,418.84
Weekly,2004-04-09,Other,129580820.3799999952,9.61,418.84
Weekly,2004-04-16,North America,123048705.1299999952,9.55,404.85
Weekly,2004-04-16,Europe,516872793.3999999762,40.11,404.85
Weekly,2004-04-16,Asia,,,404.85
Weekly,2004-04-16,Other,123882758.4099999964,9.61,404.85
Weekly,2004-04-23,North America,121099447.2600000054,9.55,395.9
Weekly,2004-04-23,Europe,508684829.5,40.11,395.9
Weekly,2004-04-23,Asia,,,395.9
Weekly,2004-04-23,Other,122093991.2900000066,9.63,395.9
Weekly,2004-04-30,North America,119257630.5699999928,9.55,392
Weekly,2004-04-30,Europe,780413000,62.48,392
Weekly,2004-04-30,Asia,,,392
Weekly,2004-04-30,Other,118797671.9099999964,9.51,392
Weekly,2004-05-07,North America,116893962.0799999982,9.55,388.12
Weekly,2004-05-07,Europe,544425000,44.47,388.12
Weekly,2004-05-07,Asia,,,388.12
Weekly,2004-05-07,Other,116975886.2199999988,9.55,388.12
Weekly,2004-05-14,North America,115573997.200000003,9.55,376.82
Weekly,2004-05-14,Europe,534568000,44.16,376.82
Weekly,2004-05-14,Asia,,,376.82
Weekly,2004-05-14,Other,114349238.8400000036,9.45,376.82
Weekly,2004-05-21,North America,118275324.5900000036,9.55,381.24
Weekly,2004-05-21,Europe,530658000,42.84,381.24
Weekly,2004-05-21,Asia,,,381.24
Weekly,2004-05-21,Other,117820919.8700000048,9.51,381.24
Weekly,2004-05-28,North America,120715735.450000003,9.55,389.88
Weekly,2004-05-28,Europe,558971000,44.21,389.88
Weekly,2004-05-28,Asia,,,389.88
Weekly,2004-05-28,Other,119577530.2099999934,9.46,389.88
Weekly,2004-06-04,North America,119196232.9399999976,9.55,392.79
Weekly,2004-06-04,Europe,553396000,44.33,392.79
Weekly,2004-06-04,Asia,,,392.79
Weekly,2004-06-04,Other,118372850.8100000024,9.48,392.79
Weekly,2004-06-11,North America,118137193.9599999934,9.55,388.52
Weekly,2004-06-11,Europe,508795000,41.12,388.52
Weekly,2004-06-11,Asia,,,388.52
Weekly,2004-06-11,Other,117300473.2099999934,9.48,388.52
Weekly,2004-06-18,North America,121283630.799999997,9.55,387.61
Weekly,2004-06-18,Europe,522572000,41.14,387.61
Weekly,2004-06-18,Asia,,,387.61
Weekly,2004-06-18,Other,120715311.9200000018,9.5,387.61
Weekly,2004-06-25,North America,123248233.400000006,9.55,397.28
Weekly,2004-06-25,Europe,530930000,41.13,397.28
Weekly,2004-06-25,Asia,,,397.28
Weekly,2004-06-25,Other,122349925.4200000018,9.48,397.28
Weekly,2004-07-02,North America,122097097.9699999988,9.55,397.4
Weekly,2004-07-02,Europe,525880000,41.12,397.4
Weekly,2004-07-02,Asia,,,397.4
Weekly,2004-07-02,Other,121463741.5799999982,9.5,397.4
Weekly,2004-07-09,North America,124783080.6400000006,9.55,400.85
Weekly,2004-07-09,Europe,521159000,39.88,400.85
Weekly,2004-07-09,Asia,,,400.85
Weekly,2004-07-09,Other,124100044.3100000024,9.5,400.85
Weekly,2004-07-16,North America,124721683,9.55,404.1
Weekly,2004-07-16,Europe,501558000,38.4,404.1
Weekly,2004-07-16,Asia,,,404.1
Weekly,2004-07-16,Other,145635814.3199999928,11.15,404.1
Weekly,2004-07-23,North America,120178538.9200000018,9.55,398.82
Weekly,2004-07-23,Europe,479435000,38.09,398.82
Weekly,2004-07-23,Asia,,,398.82
Weekly,2004-07-23,Other,140562526.7700000107,11.17,398.82
Weekly,2004-07-30,North America,120147840.099999994,9.55,389.32
Weekly,2004-07-30,Europe,481807000,38.29,389.32
Weekly,2004-07-30,Asia,,,389.32
Weekly,2004-07-30,Other,148663141.7800000012,11.81,389.32
Weekly,2004-08-06,North America,122480809.7800000012,9.55,392.76
Weekly,2004-08-06,Europe,496056000,38.67,392.76
Weekly,2004-08-06,Asia,,,392.76
Weekly,2004-08-06,Other,149639850.5399999917,11.66,392.76
Weekly,2004-08-13,North America,121790128.5199999958,9.55,396.65
Weekly,2004-08-13,Europe,494041000,38.73,396.65
Weekly,2004-08-13,Asia,,,396.65
Weekly,2004-08-13,Other,148587584.4099999964,11.65,396.65
Weekly,2004-08-20,North America,126026303.1599999964,9.55,404.49
Weekly,2004-08-20,Europe,508885000,38.55,404.49
Weekly,2004-08-20,Asia,,,404.49
Weekly,2004-08-20,Other,140871954.7899999917,10.67,404.49
Weekly,2004-08-27,North America,124353325.2900000066,9.55,406.79
Weekly,2004-08-27,Europe,498634000,38.28,406.79
Weekly,2004-08-27,Asia,,,406.79
Weekly,2004-08-27,Other,122947078.5600000024,9.44,406.79
Weekly,2004-09-03,North America,123140792.2199999988,9.55,405.45
Weekly,2004-09-03,Europe,492202000,38.16,405.45
Weekly,2004-09-03,Asia,,,405.45
Weekly,2004-09-03,Other,121452989.9399999976,9.42,405.45
Weekly,2004-09-10,North America,123202189.849999994,9.55,399.21
Weekly,2004-09-10,Europe,495744000,38.42,399.21
Weekly,2004-09-10,Asia,,,399.21
Weekly,2004-09-10,Other,122660988.2900000066,9.51,399.21
Weekly,2004-09-17,North America,124537508.8299999982,9.55,403.62
Weekly,2004-09-17,Europe,499102000,38.26,403.62
Weekly,2004-09-17,Asia,,,403.62
Weekly,2004-09-17,Other,123637585.2600000054,9.48,403.62
Weekly,2004-09-24,North America,125197491.2699999958,9.55,407.5
Weekly,2004-09-24,Europe,502274000,38.3,407.5
Weekly,2004-09-24,Asia,,,407.5
Weekly,2004-09-24,Other,124170486.099999994,9.47,407.5
Weekly,2004-10-01,North America,128343928.1099999994,9.55,413.52
Weekly,2004-10-01,Europe,525719000,39.11,413.52
Weekly,2004-10-01,Asia,,,413.52
Weekly,2004-10-01,Other,127246590.150000006,9.47,413.52
Weekly,2004-10-08,North America,129464364.7199999988,9.55,417.25
Weekly,2004-10-08,Europe,623662000,45.99,417.25
Weekly,2004-10-08,Asia,,,417.25
Weekly,2004-10-08,Other,128739971.3299999982,9.49,417.25
Weekly,2004-10-15,North America,129049954.099999994,9.55,416.68
Weekly,2004-10-15,Europe,635826000,47.04,416.68
Weekly,2004-10-15,Asia,,,416.68
Weekly,2004-10-15,Other,119991912.9699999988,8.88,416.68
Weekly,2004-10-22,North America,129786678.900000006,9.55,421.47
Weekly,2004-10-22,Europe,659645000,48.53,421.47
Weekly,2004-10-22,Asia,,,421.47
Weekly,2004-10-22,Other,120494519.2600000054,8.86,421.47
Weekly,2004-10-29,North America,130630844.8799999952,9.55,426.93
Weekly,2004-10-29,Europe,689505000,50.4,426.93
Weekly,2004-10-29,Asia,,,426.93
Weekly,2004-10-29,Other,121193842.0100000054,8.86,426.93
Weekly,2004-11-05,North America,132303832.1200000048,9.55,427.61
Weekly,2004-11-05,Europe,598342000,43.18,427.61
Weekly,2004-11-05,Asia,,,427.61
Weekly,2004-11-05,Other,161320641.4600000083,11.64,427.61
Weekly,2004-11-12,North America,133854024.0799999982,9.55,433.76
Weekly,2004-11-12,Europe,646029000,46.08,433.76
Weekly,2004-11-12,Asia,,,433.76
Weekly,2004-11-12,Other,163072957.0200000107,11.63,433.76
Weekly,2004-11-19,North America,965601587.9299999475,67.4,441.61
Weekly,2004-11-19,Europe,662021000,46.21,441.61
Weekly,2004-11-19,Asia,,,441.61
Weekly,2004-11-19,Other,166745327.5699999928,11.64,441.61
Weekly,2004-11-26,North America,1595173221.0799999237,110.01,449.34
Weekly,2004-11-26,Europe,688226000,47.46,449.34
Weekly,2004-11-26,Asia,,,449.34
Weekly,2004-11-26,Other,168884859.5800000131,11.65,449.34
Weekly,2004-12-03,North America,1631559841,113.11,452.07
Weekly,2004-12-03,Europe,687022000,47.63,452.07
Weekly,2004-12-03,Asia,,,452.07
Weekly,2004-12-03,Other,167271719.5300000012,11.6,452.07
Weekly,2004-12-10,North America,1404551740.4600000381,100.66,442.57
Weekly,2004-12-10,Europe,680308000,48.76,442.57
Weekly,2004-12-10,Asia,,,442.57
Weekly,2004-12-10,Other,164043638.8400000036,11.76,442.57
Weekly,2004-12-17,North America,1385308888.8800001144,98.17,437.92
Weekly,2004-12-17,Europe,685271000,48.56,437.92
Weekly,2004-12-17,Asia,,,437.92
Weekly,2004-12-17,Other,165660621.8600000143,11.74,437.92
Weekly,2004-12-24,North America,1436385973.1500000954,101.03,441.54
Weekly,2004-12-24,Europe,709341000,50.02,441.54
Weekly,2004-12-24,Asia,,,441.54
Weekly,2004-12-24,Other,169100194.5099999905,11.9,441.54
Weekly,2004-12-31,North America,1473024124.75,104.6,439.65
Weekly,2004-12-31,Europe,721334000,51.22,439.65
Weekly,2004-12-31,Asia,,,439.65
Weekly,2004-12-31,Other,170147050.400000006,12.08,439.65
Weekly,2005-01-07,North America,1803923079.0099999905,132.89,427.66
Weekly,2005-01-07,Europe,704109000,51.61,427.66
Weekly,2005-01-07,Asia,,,427.66
Weekly,2005-01-07,Other,163139495.5600000024,12.01,427.66
Weekly,2005-01-14,North America,2070757971.8900001049,152.44,422.81
Weekly,2005-01-14,Europe,710462000,52.3,422.81
Weekly,2005-01-14,Asia,,,422.81
Weekly,2005-01-14,Other,163727597.0099999905,12.05,422.81
Weekly,2005-01-21,North America,2074681537.2300000191,152.44,423.03
Weekly,2005-01-21,Europe,715300000,52.56,423.03
Weekly,2005-01-21,Asia,,,423.03
Weekly,2005-01-21,Other,164907683.4699999988,12.12,423.03
Weekly,2005-01-28,North America,2234707152.3800001144,162.86,425.79
Weekly,2005-01-28,Europe,673118000,49.05,425.79
Weekly,2005-01-28,Asia,,,425.79
Weekly,2005-01-28,Other,165338750.6899999976,12.05,425.79
Weekly,2005-02-04,North America,2410337092.0500001907,180.26,419.41
Weekly,2005-02-04,Europe,656462000,49.09,419.41
Weekly,2005-02-04,Asia,,,419.41
Weekly,2005-02-04,Other,161168887.8700000048,12.05,419.41
Weekly,2005-02-11,North America,2608527189.4299998283,193.71,414.2
Weekly,2005-02-11,Europe,666789000,49.52,414.2
Weekly,2005-02-11,Asia,,,414.2
Weekly,2005-02-11,Other,162431025.2899999917,12.06,414.2
Weekly,2005-02-18,North America,2848484496.5799999237,207.44,425.01
Weekly,2005-02-18,Europe,669397000,48.75,425.01
Weekly,2005-02-18,Asia,,,425.01
Weekly,2005-02-18,Other,165674069.9300000072,12.07,425.01
Weekly,2005-02-25,North America,2997108894.1799998283,214.67,432.12
Weekly,2005-02-25,Europe,618521000,44.3,432.12
Weekly,2005-02-25,Asia,,,432.12
Weekly,2005-02-25,Other,168462936.9799999893,12.07,432.12
Weekly,2005-03-04,North America,3077355328.8499999046,220.82,432.86
Weekly,2005-03-04,Europe,618200000,44.36,432.86
Weekly,2005-03-04,Asia,,,432.86
Weekly,2005-03-04,Other,168760054.5900000036,12.11,432.86
Weekly,2005-03-11,North America,3174854558.9299998283,222.56,438.87
Weekly,2005-03-11,Europe,637913000,44.72,438.87
Weekly,2005-03-11,Asia,,,438.87
Weekly,2005-03-11,Other,172172835.1999999881,12.07,438.87
Weekly,2005-03-18,North America,3002439830.5300002098,213.63,440.27
Weekly,2005-03-18,Europe,688406000,48.98,440.27
Weekly,2005-03-18,Asia,,,440.27
Weekly,2005-03-18,Other,169474925.8700000048,12.06,440.27
Weekly,2005-03-25,North America,2795341292.8699998856,204.5,428.26
Weekly,2005-03-25,Europe,666789000,48.78,428.26
Weekly,2005-03-25,Asia,,,428.26
Weekly,2005-03-25,Other,164861916.6299999952,12.06,428.26
Weekly,2005-04-01,North America,2684442215.8099999428,195.47,426.47
Weekly,2005-04-01,Europe,666980000,48.57,426.47
Weekly,2005-04-01,Asia,,,426.47
Weekly,2005-04-01,Other,164884585.8000000119,12.01,426.47
Weekly,2005-04-08,North America,2668974021.6999998093,195.24,425.49
Weekly,2005-04-08,Europe,636102000,46.53,425.49
Weekly,2005-04-08,Asia,,,425.49
Weekly,2005-04-08,Other,169991481.1299999952,12.43,425.49
Weekly,2005-04-15,North America,2728228342.9000000954,199.85,426.37
Weekly,2005-04-15,Europe,640345000,46.91,426.37
Weekly,2005-04-15,Asia,,,426.37
Weekly,2005-04-15,Other,169880073.6699999869,12.44,426.37
Weekly,2005-04-22,North America,2792172957.6199998856,199.83,431
Weekly,2005-04-22,Europe,653764000,46.79,431
Weekly,2005-04-22,Asia,,,431
Weekly,2005-04-22,Other,173761842.4499999881,12.44,431
Weekly,2005-04-29,North America,2815594867.1599998474,201,434.49
Weekly,2005-04-29,Europe,656131000,46.84,434.49
Weekly,2005-04-29,Asia,,,434.49
Weekly,2005-04-29,Other,174400860.849999994,12.45,434.49
Weekly,2005-05-06,North America,2748637292.8699998856,201.09,429.34
Weekly,2005-05-06,Europe,638130000,46.68,429.34
Weekly,2005-05-06,Asia,,,429.34
Weekly,2005-05-06,Other,169763282.0399999917,12.42,429.34
Weekly,2005-05-13,North America,2714665818.2100000381,201.04,424.65
Weekly,2005-05-13,Europe,630577000,46.7,424.65
Weekly,2005-05-13,Asia,,,424.65
Weekly,2005-05-13,Other,167610398.6999999881,12.41,424.65
Weekly,2005-05-20,North America,2701316895.2699999809,201.01,419.56
Weekly,2005-05-20,Europe,604015000,44.94,419.56
Weekly,2005-05-20,Asia,,,419.56
Weekly,2005-05-20,Other,166497414.9499999881,12.39,419.56
Weekly,2005-05-27,North America,2707521510.6300001144,201.35,418.19
Weekly,2005-05-27,Europe,606080000,45.07,418.19
Weekly,2005-05-27,Asia,,,418.19
Weekly,2005-05-27,Other,167369205.4199999869,12.45,418.19
Weekly,2005-06-03,North America,2740792152.5900001526,201.27,418.4
Weekly,2005-06-03,Europe,612851000,45,418.4
Weekly,2005-06-03,Asia,,,418.4
Weekly,2005-06-03,Other,168076631.7100000083,12.34,418.4
Weekly,2005-06-10,North America,2736307691.1199998856,201.42,423.91
Weekly,2005-06-10,Europe,624280000,45.95,423.91
Weekly,2005-06-10,Asia,,,423.91
Weekly,2005-06-10,Other,168622744.3600000143,12.41,423.91
Weekly,2005-06-17,North America,2972495769.0399999619,211.33,431.03
Weekly,2005-06-17,Europe,645528000,45.89,431.03
Weekly,2005-06-17,Asia,,,431.03
Weekly,2005-06-17,Other,174700571.4199999869,12.42,431.03
Weekly,2005-06-24,North America,2939808641.6100001335,207.55,438.25
Weekly,2005-06-24,Europe,633960000,44.76,438.25
Weekly,2005-06-24,Asia,,,438.25
Weekly,2005-06-24,Other,175607746.6899999976,12.4,438.25
Weekly,2005-07-01,North America,2884344432.5300002098,207.38,436.36
Weekly,2005-07-01,Europe,620141000,44.59,436.36
Weekly,2005-07-01,Asia,,,436.36
Weekly,2005-07-01,Other,171642140.099999994,12.34,436.36
Weekly,2005-07-08,North America,2830790971.0500001907,207.46,424.85
